Store,ActualSales,MAE,RMSPE
334,402613,929.7119921875,0.20859170598206084
264,525542,929.4029091282895,0.18331110331225556
624,525952,929.2765950520833,0.22532810694653094
695,432850,928.9527571614583,0.3256487871899275
124,356985,928.440517578125,0.27011920482050983
987,517940,927.6644287109375,0.226217828440142
160,433449,926.9539518229167,0.20761983147290786
33,626698,926.3357065561655,0.13811258733746104
861,302978,926.122666015625,0.27946156620686735
177,290756,924.7037514134457,0.4455398577008754
991,455764,924.3505989583333,0.17955778951028575
355,697973,922.4666234066611,0.12220385293952778
666,568525,920.3680338541667,0.14730643105439137
318,567418,920.0110184518915,0.1818613178406645
685,443283,919.9615559895833,0.32779615802192436
287,637100,919.2145703125,0.12844194400415337
200,598494,918.9125911458333,0.13165607063817691
728,419548,918.4672330729167,0.18805056436380135
1060,563561,918.1742643229167,0.13456562193974653
742,637235,915.9449153645834,0.12274406546783743
463,467458,913.7643294270833,0.2452206909190328
328,339333,913.6367545572916,0.2857190497843279
245,733566,913.3210677083333,0.10703471843320107
252,801107,912.5974479166666,0.10475070609378799
1057,489787,910.2311240748355,0.17586175033940038
210,239925,909.7179329427083,0.32031824814013415
973,548338,909.2348307291667,0.14412923730170912
139,503400,907.8679036458333,0.1825157538954029
478,528020,906.7941830283717,0.20942719700631748
392,561190,906.7237434895833,0.18728005859290517
741,641497,905.7289268092105,0.13127666152839937
856,563165,905.284822162829,0.14442689135217007
283,592304,904.2467708333334,0.13536153420137698
1076,311728,903.379921875,0.29984133106054817
106,685463,902.801712839227,0.12406478545536365
786,256109,902.7516704358553,0.5029714288509529
677,543742,902.4564778645833,0.17769850334532275
343,594642,901.3218359375,0.12625479872899406
775,661476,900.25701171875,0.11781572720816343
908,310259,900.0004069010416,0.2694375511934317
436,421791,898.5117123252467,0.2375521526563775
382,601459,898.3067241467928,0.15441770697381715
203,536240,898.1182797080592,0.18356896691599545
878,656845,897.8282277960526,0.15120527566719888
1000,552042,896.0874609375,0.16483294093173553
724,538681,895.8815625,0.1792710376927467
261,895861,895.340546875,0.10886039446181403
460,291518,894.7822329872533,0.312646422879718
765,672076,890.63017578125,0.1292141696530166
754,556611,890.4174162212171,0.2509526724485626
237,366921,889.6901534231085,0.22835095452687812
62,506628,887.87228515625,0.17659645466030377
840,510837,886.860152395148,0.2761968746612743
194,383537,886.6738248697917,0.21501390243107152
819,456405,886.0422170538651,0.188053995691349
590,407489,884.6411458333333,0.20053019398029448
613,480596,881.6590961657072,0.1717833202915326
440,419502,880.94970703125,0.24409421896710606
627,522384,879.9472395833334,0.1708443245682921
983,653533,879.3742578125,0.14658417642700566
317,435724,879.1653125,0.18391615682658827
556,557555,878.7705913342928,0.21359066298833249
671,527376,878.38427734375,0.14166400324029796
482,598450,878.098587839227,0.1357922527998314
790,584488,877.5753125,0.1404972018144483
525,739895,875.2277189555921,0.11946892166478278
137,636940,874.27130859375,0.1398644083350321
892,572003,873.2033338044819,0.1701555933895627
155,526193,871.9499153645834,0.1595807979252894
569,350422,871.3088571648849,0.21923702360570532
845,389318,870.3607552083333,0.1943742742486429
376,641451,869.5507427014803,0.15274280368343984
674,613717,869.5345442708333,0.13164149996821295
243,528940,868.96431640625,0.1405969637119113
260,487524,868.9235647101151,0.16442178700895568
465,633585,868.2967057291667,0.12130986077849595
605,571012,868.2074153645833,0.1291959430222179
883,359882,867.564072265625,0.24326332562225605
978,575600,865.4484028063322,0.15842784514652322
745,575120,864.6739373458059,0.145121323922044
512,599246,863.7826933808379,0.14949945874402074
573,296979,861.965693359375,0.26625227247593547
893,484708,860.1387434895834,0.17383960055868317
601,379191,854.8038606770833,0.21094224647875248
998,350409,852.8240266927083,0.21357496382149002
518,470645,852.67337890625,0.19190509369101683
1112,700511,852.2312369791666,0.1537242790635323
575,409297,851.77236328125,0.29649969864450676
1039,628550,850.0277994791667,0.1248279120081088
847,504748,848.5894791666667,0.16390537640559746
420,400712,848.0118815104166,0.1940901949407511
1052,551901,847.85775390625,0.13560317921080103
256,640277,847.4841080729167,0.1519611118395733
1059,682286,847.0213430304276,0.11267954194676695
917,503604,846.0520377604166,0.24119759741279093
96,409805,846.021439401727,0.4196444865299684
350,548316,844.6258984375,0.13612866790033318
1115,546340,844.5312369791667,0.13349217970195454
71,684190,842.50841796875,0.11006903299698248
168,589037,842.07564453125,0.12843020213755896
1058,557013,841.5180598958333,0.1542813617191438
103,366127,841.0259945518092,0.21833063392639623
340,523695,840.3312217310855,0.17112707936603117
151,556350,839.8802618729441,0.1574754647004684
623,529368,838.9473697916667,0.15479245819757725
142,342979,838.9234765625,0.2181417220723125
658,439742,838.5731510416666,0.20961340405918263
932,570571,837.9538151041667,0.1376016248444728
1109,373566,837.4871419270834,0.22322048160245045
683,644243,837.4637643914474,0.15613879481487206
1040,669620,836.48095703125,0.11021329207006986
429,408461,835.5387369791666,0.19205163355445595
843,715842,834.278898540296,0.11070262852440418
604,549039,834.0368359375,0.1516104283446446
885,456890,831.9046744791667,0.16416389296799672
209,528023,831.482405777816,0.47823467787522106
646,393607,830.8749153645833,0.2009477760671245
13,381154,830.84228515625,0.22909205702187954
374,561221,830.708541067023,0.14786477349552368
931,368828,829.9399923806662,0.40856063653382885
417,540290,829.31328125,0.16105957700629128
138,593311,827.0431614925986,0.22798877004349585
45,415203,826.966748046875,0.2043391944663373
663,467502,826.8065690104166,0.17423147439364658
859,609974,826.17146484375,0.1220876188080488
403,587301,826.0179296875,0.12715673162370747
852,336208,823.4206868489583,0.2598623200274265
44,407699,819.7281622635691,0.22563362821601293
12,586577,819.6532486979166,0.1261303225044958
744,589330,819.3282421875,0.12665340628290855
8,483311,819.12498046875,0.15202432041821243
780,503646,819.0019338507401,0.21205712382066558
224,578583,817.2774153645834,0.12294697645086868
937,584281,816.5827213541667,0.11466180611300013
867,409174,816.5198049021291,0.40837551538293737
504,529742,816.3964329769736,0.15836100263162317
347,405703,816.3764713541667,0.1873804407697851
102,551907,816.2621223958333,0.13758245430389454
551,517433,815.7280658922697,0.1479740976896689
186,303742,815.2312272135416,0.24522586455261522
112,489928,814.5786518297697,0.14718498200780877
147,636903,814.3755403645833,0.11461532753955288
301,420100,814.250199167352,0.1843481726041295
943,552413,813.4477213541667,0.13557375933952368
402,448903,813.0019274259869,0.18721178774758104
737,480129,812.9806119791666,0.17033175051048283
1048,582603,812.8940493935033,0.12391625421326569
537,472837,812.6163736979166,0.15796867606371148
338,523931,811.9893619791667,0.16614662093448476
812,490387,811.4510947779605,0.26648207515369504
505,392158,810.54779296875,0.20259233887973313
884,480530,810.4244466145833,0.1700295447124778
239,415965,810.3469921875,0.1939272909388527
487,558435,809.4158100328947,0.12330384930804582
561,531793,807.8409049479167,0.18009770937239852
288,431372,807.5567838541666,0.19025267595806203
88,473952,806.7521651418585,0.362549388816424
617,503766,806.4118780838816,0.24407784218118767
1067,478301,806.0999088541666,0.1624781284840503
977,347302,803.6278385416666,0.2427601703052055
1036,400591,803.5209635416667,0.20159475418401376
540,539608,802.10099609375,0.13366939803662445
223,562648,801.2475521689967,0.1416538735791209
1043,626720,801.191207082648,0.126570800447214
762,331271,800.8147233072916,0.23437125570819936
49,597874,800.6589908854166,0.12455126771387368
491,543739,800.5686328125,0.12514725136004085
992,407213,800.1498958333333,0.21020047503670827
929,457872,800.0929918791119,0.1671827131740764
795,351305,799.9411751302083,0.22044613631420806
602,495312,799.8465559895833,0.14740526548886737
304,532714,799.7804854543585,0.1397416123667476
119,468797,799.723343698602,0.17671220014019295
101,599492,798.7651881167764,0.12156629721361885
813,454437,798.1340657552083,0.15926898309361348
1084,482653,797.6972200520834,0.14498690740414658
414,524812,797.4733203125,0.14032665364010313
514,467471,795.4282291666667,0.18905565401259455
175,476334,795.1765971936678,0.15759272688040807
959,559389,795.0078317742599,0.21330835220488
784,520829,795.003828125,0.13342910150823947
1072,557601,793.8203450520833,0.12572445996218057
661,557049,793.7729427083333,0.13415274080334588
349,675862,793.30859375,0.10779834395034996
1031,367679,792.4640950520833,0.24485237364269583
9,568988,792.2807023331926,0.12247485049928787
699,591338,792.06392578125,0.11892717423629241
179,572209,791.4476497395833,0.15687150935673383
830,490508,789.9160348992599,0.2400743969018481
146,636935,788.3265299479167,0.10741591335748067
159,596112,786.12169921875,0.12010902739478477
891,562664,785.51080078125,0.14125293781738993
822,573653,784.6866455078125,0.1439684816654011
109,507890,784.371337890625,0.15018994193216245
1108,451544,783.9845805921053,0.320201368226414
1028,386966,783.93802734375,0.2422342982678074
446,361297,783.4964453125,0.3028676084957499
1055,586709,783.4371337890625,0.14688913201655535
441,525034,783.3149088541667,0.13707194873942277
67,626692,781.7943684895833,0.15973135743113323
823,470742,781.0202508223684,0.18729337146691874
834,462904,780.9107666015625,0.20182353988269033
275,519489,780.87353515625,0.15087774286375347
836,474600,779.0155832391036,0.28869835335195787
1070,560271,778.9888723273026,0.14937982450273019
792,538886,778.95837890625,0.13234081063374362
747,620897,778.8248291015625,0.14383208630705013
1024,470108,778.4000950863486,0.15599718965106835
541,530778,778.3520703125,0.15520352580362065
363,572777,778.1053659539474,0.13449404929593636
879,313680,777.7363704427083,0.21678322305071396
1011,544731,777.4525390625,0.15195485527080893
232,297671,776.5777844880756,0.25089334075027003
889,321945,775.9926275956003,0.2749823901683963
228,642049,775.4787825520833,0.11630620680416257
1065,329505,775.078544921875,0.22071203069589715
609,370521,773.8664165296053,0.20246922978449391
161,578137,773.5485481770834,0.1317695492142248
61,399534,773.3666666666667,0.17891670078117314
759,557583,770.2381770833333,0.14733290293377363
1007,568028,769.8760922080592,0.1387025273223215
136,433899,769.0439127604167,0.16676728236738053
189,652652,768.4889973958333,0.1129535695272674
954,519466,768.4642252604167,0.1517714895091911
10,452909,767.9639420572917,0.16339623373679313
706,449902,766.7420833333333,0.16341840842683206
290,551839,766.44349609375,0.13990637475982878
326,429105,765.1294856770834,0.16322308833745466
961,503883,763.6311653645834,0.18385337241008215
1082,502307,763.0120399876645,0.20780420128558302
862,635778,762.393265573602,0.11583614558013076
625,494428,760.9316796875,0.13519898030928118
763,477113,759.287841796875,0.17201764330012423
500,474630,758.8254752604166,0.14709466606776903
305,492129,758.5833984375,0.12675070874512803
708,448762,758.1797035618832,0.14857143193621333
496,617020,757.396683542352,0.12123834149117871
249,418091,755.957673725329,0.1769520357639688
439,552054,755.8632748252467,0.12068704842690844
802,539984,755.3654977898849,0.1545921201722308
94,575188,754.9856901041667,0.13194678814842423
362,729248,754.2649348958333,0.1270871733328879
979,515091,753.5037359940378,0.13339901067149498
149,424480,752.9294856770833,0.1962832582852802
503,537569,752.9223761307566,0.1482092688330948
572,531776,752.75884765625,0.1485089221574563
589,393487,752.43736328125,0.2838490978468048
641,416209,752.1654427083333,0.22609395453262038
184,508897,752.05140625,0.16458734391937385
579,605255,751.8349674479167,0.11969491754308625
72,342530,751.6494856770834,0.24055507115459748
121,330945,751.4022441663241,0.2881792304129279
322,393167,750.7712113229852,0.28207686949795113
651,576303,750.6931705729166,0.12559903873370948
18,534802,750.1221549479167,0.14063228396464159
1107,487170,748.3847591145833,0.1452075407840427
284,418881,748.2563736979166,0.19851676347909905
63,572674,745.7163021689967,0.12254715041833801
597,407015,745.0139388020833,0.1676770865040133
669,385618,743.5513606770834,0.17197653567497573
563,350238,743.0700651041667,0.23749594002511173
989,410254,742.78638671875,0.1663446071218759
180,572675,742.6160695929276,0.12087175150074957
93,452820,742.0486002604167,0.19968585063242833
1044,464763,742.0091276041667,0.16092985193669793
981,558632,741.6643644634046,0.15020205708946932
804,393176,741.5008268229167,0.18400486266910196
127,413327,741.2223046875,0.1754863079874104
21,431135,741.0944494298986,0.17944000898260848
295,463262,741.063408203125,0.14801490410884222
783,550724,740.7324282997533,0.1353632151750737
202,505656,738.93767578125,0.1553344033572054
70,509182,737.6445378483953,0.16326320176879816
962,522703,736.7058203125,0.1477419925672702
278,555332,736.7024889494244,0.1316676509415441
471,538661,735.7058528645833,0.12490008514573495
37,522156,735.0539872018915,0.15417278721916017
1050,554188,734.3626236979167,0.12125253996267538
490,631680,732.8785872395833,0.10748280880037205
356,491156,732.8378255208333,0.13572795361852122
672,651466,732.2227333470395,0.10387961315815593
187,481618,731.8533999794408,0.18226277575857974
77,607456,731.4744986979167,0.10922594380097601
766,522984,731.38150390625,0.13475733590399278
43,496877,731.0914583333333,0.192170679365901
182,432314,730.4160091145833,0.14717127711980751
409,471615,729.8760904947917,0.1481056120397115
910,458816,727.8692819695724,0.17067036877838698
582,508137,727.76716796875,0.17062542006331008
1104,416258,727.6843912760417,0.16896876427062
700,346752,727.1939485677084,0.3490908896903718
294,473755,724.731435546875,0.15063973885716922
95,535124,724.1140008223684,0.20143438827266538
120,553521,722.90998046875,0.11421063331427685
614,511534,722.3576338918585,0.1351847497516773
565,519327,722.0572981770833,0.17196489099714204
65,397568,722.0550280119244,0.23055818013959936
1085,550608,721.7283036081415,0.17121380852067627
860,488570,721.6080883129223,0.15393779126861332
584,389046,721.5832161458334,0.1649373003151655
1025,574226,721.5305924479167,0.11056386731319996
378,535614,721.3935481770833,0.1425210936494446
130,398076,721.1926953125,0.16571288980513377
942,498446,719.1520377604166,0.14867071650037864
870,540333,719.0854106702303,0.14620511128491634
549,372761,719.0080951891447,0.20475702033509174
498,539505,718.9026236979166,0.12076772930604172
667,672136,717.1557295949835,0.10829118180639204
854,474145,716.4740504214639,0.15647062624899707
346,586923,716.4669856770834,0.13148545759742952
1095,367739,714.7302920692846,0.1802859436372099
901,540432,713.9643490439967,0.14396400477061558
631,441595,712.938386615954,0.17274523525576035
169,453816,711.5140364583333,0.16009962940686928
247,639106,711.4395833333333,0.10976983620111216
686,478963,709.8824912623355,0.19328727511907276
173,626756,707.5101382606908,0.10853372850098907
296,527261,707.4765234375,0.15771558055736912
163,521202,705.9400827508224,0.12323783132039041
960,543700,705.9197591145834,0.11688412589218876
225,417095,704.3293103669819,0.18591932547977333
38,484385,703.9675520833333,0.13972831995350288
47,571960,703.9551359477796,0.11810792026217361
547,473577,703.43044921875,0.17720302649109285
150,674675,702.9079975328947,0.1165023103255001
1074,395353,702.5230648643092,0.2043121800938113
26,525795,702.3990104166667,0.1356520983328515
135,482905,702.03740234375,0.13857437482580628
782,425401,701.6529296875,0.32240885535342695
246,559784,701.5092452199835,0.13560644609042202
716,435659,700.9831640625,0.16066848568335532
611,458689,700.9493033854167,0.14568479121859196
50,351182,700.8041276041666,0.2106062941464658
660,390739,700.1248404947917,0.26554234918021286
248,606581,698.9331440172697,0.11056316408941408
529,632039,698.0693423622533,0.10774723478281828
258,448370,698.0487825520834,0.14625426563863292
89,470716,697.1538671875,0.15440577636744818
596,368017,696.2096493369654,0.18240028819439974
1020,672773,695.7719791666667,0.1077468113153848
1111,365503,694.639560546875,0.23273729850862956
53,409679,694.4038214432566,0.2164825774568802
848,527217,693.2800651041666,0.12524822788516873
968,570045,693.2458110608553,0.12512638408763502
371,518632,692.7343098958333,0.1399110681011168
638,483708,692.43552734375,0.1409531295791023
757,532782,692.2680338541667,0.17954441253752854
75,486256,692.0393773129111,0.14786306970381843
701,452263,691.30236328125,0.14857746393759916
886,528230,691.1636067708333,0.14812301593120938
428,504095,690.9245833333333,0.12490320108018035
872,585441,690.90970703125,0.11056144854883022
930,536900,689.0033528645833,0.1277382428079202
1001,446719,688.8372353001645,0.20072957336770117
643,600111,688.7452199835526,0.11135963692879708
509,465337,688.2534505208333,0.15831968447262357
222,393790,685.5134084601151,0.1941214630981882
399,461536,684.8206770833333,0.13526935736877838
519,416338,684.3689671566611,0.1728446266566878
869,450649,683.7576069078947,0.1886602560505634
111,531077,683.7177799479167,0.12728118834883778
808,584806,683.3711451480264,0.11273466473012522
196,407554,682.3079416375411,0.1776657831861536
850,485168,682.0172721354166,0.13058249007142725
877,507005,680.4708514636076,0.22081840157616975
1079,639795,680.06421875,0.10053912447520826
994,376319,678.5095540364583,0.21463227342103963
451,439800,677.9482161458334,0.13836355736614606
712,460919,677.7053450520833,0.13801075081725586
927,504584,677.4889908854167,0.16071680832030466
289,469129,675.0939127604166,0.14066651453187098
462,352999,674.5940776624178,0.22516425340313775
11,560936,674.2986783854167,0.11243573268254808
351,478694,674.0194205729167,0.12361719161260733
32,318786,673.7091691300676,0.20585499922083622
801,417623,673.6968512284128,0.1711687752348303
153,486112,672.7749609375,0.16458335608842184
309,528619,671.6996809895834,0.1237371045269346
52,508723,671.15400390625,0.12553582946587347
145,589979,670.3696549479166,0.1052659897977424
339,414069,670.305390625,0.1695943497676548
806,531330,670.1550520833333,0.11093872546154149
653,449399,669.6632942708334,0.15522847208814428
337,414296,669.17361328125,0.1570393994871313
598,440975,668.6115625,0.14694206473416752
391,422784,668.218232421875,0.21002689870757651
986,386526,668.0411360677083,0.1695390226501293
936,513280,666.5792903645834,0.12512405165983173
583,330227,665.5180439196134,0.18719143447475006
776,369530,664.531962890625,0.1783455086604235
692,498657,663.3130989583333,0.14561692125432643
454,455411,663.1820261101974,0.2456434996832974
238,564798,662.9354361979167,0.11763405579389845
244,413806,662.2702506510417,0.1607495087772381
241,519988,662.0780533854166,0.13060206040644246
377,639023,661.9390483655428,0.10484230633115958
576,519650,660.72607421875,0.13946941977476057
408,384607,660.3008821614584,0.16008618960578427
235,418127,658.9023763020833,0.15127050179375537
890,484691,657.66115234375,0.13283712115614016
273,595575,655.2478385416666,0.10555675955665632
1094,381409,654.929677734375,0.18727338779538652
197,530083,654.2411980879934,0.14486638060738588
99,442335,654.0199869791667,0.13961673561734492
78,288027,653.7793996710526,0.2120713074245288
718,586679,653.6719140625,0.13469709418887624
832,517792,653.2041471354166,0.11392296686432057
990,493260,652.305085834704,0.14260264607679451
618,574647,652.2117708333334,0.11423825467054162
567,382275,652.0566796875,0.21392281619374431
1103,446902,651.284228515625,0.1318078673123223
265,410546,651.05994140625,0.22696959193931796
1053,670934,649.1523309004934,0.09364991078875128
201,416550,649.09755859375,0.1491614125948421
864,345048,649.0559244791667,0.16834807303931384
92,496244,648.0159635416667,0.11368897695505112
508,565234,647.9284049479166,0.10490412451586312
665,610609,647.88736328125,0.14107949537131595
1034,490004,647.6131591796875,0.15001769470588291
105,392573,646.7803125,0.19235243143945288
939,460730,645.17330078125,0.14315213709800395
319,576137,644.2450786389803,0.11248385869696952
143,492088,643.5634309895834,0.13125638858302094
188,418807,637.99001953125,0.14320302167156243
833,420715,635.8736263020834,0.14354906605295897
74,465172,635.6774283854166,0.15573780331791998
650,486363,633.9885872395834,0.1197944712273893
114,409389,633.7900904605264,0.166827110099944
255,500703,633.25353515625,0.12375543564612418
805,428889,633.17939453125,0.14562713759993742
331,433205,632.002919921875,0.15323273941710674
777,348654,631.394111328125,0.17236584081498954
516,466491,630.9137825520834,0.17795669043764548
681,304401,630.72814453125,0.21722240409828905
900,492332,630.5016471354166,0.12415110584509216
477,489609,630.2003841145834,0.12440717886510771
652,534274,629.9179205643503,0.11875356460193491
1030,275361,629.0171219675165,0.2436716826838654
19,517609,628.8081648543074,0.12793986158856324
935,445017,628.5886937191611,0.16138952936713077
1100,385058,627.890595703125,0.19067716464870269
14,417580,627.3249346758869,0.14287132788270843
23,421043,626.9800596494932,0.17881284543191356
1041,472424,626.4025390625,0.13308437659840888
506,551817,626.2989518229167,0.1008642867345592
793,387420,624.9220833333334,0.19260282814598048
1087,519731,623.0952212685033,0.12319754395922787
988,388509,619.7104363692434,0.17233499151396556
227,489652,618.6610611979166,0.12627533525907295
361,489311,617.6403423108553,0.13890799715609947
976,533153,615.8476236979167,0.1382813778412838
858,390845,615.7937239583333,0.15802617245530065
606,448267,614.8993755139803,0.1295355302099164
720,557851,611.8949424342105,0.10869822175798674
55,396243,611.7678319027549,0.1575595049680199
181,475934,610.5990071614583,0.1749176543489108
689,511313,608.8712239583333,0.12594117912569783
1088,396870,608.8547526041667,0.17865445168876995
629,488047,608.8016276041667,0.1362808350932908
66,482638,608.7619401041667,0.1263566436120158
172,536060,607.63880859375,0.11171485436625217
1015,477871,605.55650390625,0.11526118923583085
980,485614,605.4378645833333,0.13987971259056192
486,339766,605.4240201822917,0.19467545466364855
1016,434200,603.9250390625,0.1500581868813498
821,546453,603.0368716591283,0.12483650091455753
365,432157,601.7082291666667,0.13778195032030868
3,531133,601.6941511824324,0.10086019715695484
1005,481401,601.5926106770834,0.13374971413914769
920,476549,601.4740885416667,0.11069587899599079
131,392089,601.321123046875,0.15005441686345586
1083,437710,601.1126432291667,0.1300630322158075
1062,479814,600.96828125,0.1185964986588989
919,424576,599.5554557291666,0.15750982394640836
1106,384087,598.9021574321546,0.20657686467462255
591,444639,598.7947981770833,0.12963517172434644
953,414687,598.2649985865543,0.1906095122647478
221,481447,598.0213430304276,0.12076591560753273
844,316548,596.2142496744792,0.1759965858447873
521,405049,595.9098470052083,0.13534965805662694
1105,404485,595.7589876302084,0.13005182196960802
1102,521796,595.1895182291667,0.09956540329589468
410,509584,594.7284830729167,0.12896201633515889
1096,462555,593.4894401041666,0.1259226489293112
946,328748,592.5270377604166,0.15683445015067818
226,523093,590.73033203125,0.12095923636063732
670,512665,590.6427604166666,0.1081645497134358
457,424780,589.1933138020834,0.1366017899638164
542,469873,588.2261588541667,0.11966730697499162
778,435788,587.46666015625,0.1374046023878168
499,445626,586.1252115885417,0.1253167114385373
1023,446742,585.2720112047697,0.14110406850951482
15,523785,584.5604947916667,0.1115804711886514
386,535032,582.82154296875,0.1113386337572545
216,525865,582.775625,0.10585436148867791
126,421296,582.0617252604167,0.1324766170142649
204,438365,578.3730859375,0.12706311640843604
191,524750,578.1357096354167,0.10303553771145224
141,424844,577.3684830729167,0.15092074937933236
746,519950,576.25255859375,0.10607261750441689
1004,434917,575.472900390625,0.1352610563222191
87,458710,572.2968685752467,0.13164697800446723
887,532829,571.8918359375,0.10485688989500265
837,309940,571.2656119791667,0.21656080343464737
116,557740,570.9897139699835,0.09904989427673586
934,519433,570.8077669270833,0.11471147768990522
918,402357,570.4453895970395,0.1918669287946114
771,533659,570.29373046875,0.10233666166209454
404,393122,570.174501953125,0.21364401005250605
1054,479088,568.3744024979441,0.12679035275168818
824,567492,565.7498265316611,0.10683225677649774
220,369606,560.6931640625,0.14581039101509924
360,542101,559.1649169921875,0.11413839474419281
272,476154,559.0597493489583,0.11222333930972715
1098,407931,558.7442112972861,0.1596563336603063
46,413163,558.2174576822916,0.14527298748057912
1071,473363,557.9932347347861,0.11401113392125811
398,431490,556.0652626439145,0.15038184275570746
688,277072,555.1055876079358,0.23244519290029134
2,378510,554.055224609375,0.14643868150923187
311,531846,553.6271223958333,0.1095705424476022
86,352953,552.6087760416667,0.16011424929224743
648,504326,546.7264661287006,0.11501411063980733
418,408261,546.595244140625,0.16724437442440762
882,477964,546.1463020833334,0.11081747433705853
714,405917,545.48123046875,0.1341538307970732
205,506517,541.2591103001645,0.10686175506491631
1077,345674,535.375390625,0.1476703066506982
481,450637,533.08005859375,0.12173677937942994
79,436091,532.3055501302083,0.1211886864322428
600,572506,530.6094970703125,0.09170490938000281
803,455105,530.3793033854166,0.1284870865719804
941,404132,529.0327766927084,0.12016083637580673
22,361606,524.8036581503378,0.13593072789682645
352,519067,516.2485544305099,0.09786104705325886
321,476593,515.8069618626645,0.10643659533571465
748,443674,512.5731380208333,0.1163420226289833
797,394636,512.1541796875,0.11828136415826693
621,460928,508.177890625,0.10530736229660431
752,394755,503.31220703125,0.14535702459187164
280,483089,502.9246549479167,0.09723029136135636
98,431087,501.2576139322917,0.10977498100825195
635,456523,491.3352821751645,0.1547868565537878
1035,368820,490.40757349917766,0.20495700597036626
397,460814,489.47486328125,0.1377953883864631
855,464573,488.154775390625,0.1069979332452975
303,468547,487.5728483072917,0.10211069650046406
564,460787,487.50060546875,0.10499962721114038
950,446631,487.3173470052083,0.10514319121028003
1008,440821,484.22757118626646,0.13741387266252197
835,422788,481.62728515625,0.1146683598149284
764,307521,481.4174479166667,0.1961658592512169
28,355185,475.91319661458334,0.20505449793412675
875,384826,474.07430338541667,0.1204258454967524
969,305540,473.987646484375,0.14549170893143273
364,399939,472.51094401041667,0.12985379179991674
1013,279341,467.2551513671875,0.1693784042074699
566,426936,465.5490015933388,0.12137696590028182
314,385743,460.8682096354167,0.12225671213600973
5,353245,451.4090250651042,0.1493254496820408
955,393993,447.418564453125,0.11366431981658906
555,369680,389.5163834635417,0.0997553475118418
